#E_tot          E_tot-Eth     Phase(s) scatt. length
  2.65657000   3.83500000 -54.84730000   4.85881965
  2.68157000   3.86000000 -55.04300000   4.87137785
  2.70657000   3.88500000 -55.23960000   4.88443332
  2.73157000   3.91000000 -55.43680000   4.89793446
  2.75657000   3.93500000 -55.63410000   4.91179202
  2.78157000   3.96000000 -55.83130000   4.92597047
  2.80657000   3.98500000 -56.02820000   4.94043361
  2.83157000   4.01000000 -56.22460000   4.95514457
  2.85657000   4.03500000 -56.42050000   4.97010335
  2.88157000   4.06000000 -56.61580000   4.98529114
  2.90657000   4.08500000 -56.81030000   5.00066970
  2.93157000   4.11000000 -57.00420000   5.01627661
  2.95657000   4.13500000 -57.19740000   5.03209260
  2.98157000   4.16000000 -57.38980000   5.04809800
  3.00657000   4.18500000 -57.58150000   5.06431176
  3.03157000   4.21000000 -57.77260000   5.08075339
  3.05657000   4.23500000 -57.96290000   5.09738360
  3.08157000   4.26000000 -58.15260000   5.11424182
  3.10657000   4.28500000 -58.34170000   5.13132846
  3.13157000   4.31000000 -58.53020000   5.14864399
  3.15657000   4.33500000 -58.71810000   5.16618899
  3.18157000   4.36000000 -58.90540000   5.18396406
  3.20657000   4.38500000 -59.09230000   5.20201110
  3.23157000   4.41000000 -59.27850000   5.22026947
  3.25657000   4.43500000 -59.46430000   5.23880227
  3.28157000   4.46000000 -59.64960000   5.25759021
  3.30657000   4.48500000 -59.83440000   5.27663472
  3.33157000   4.51000000 -60.01880000   5.29595865
  3.35657000   4.53500000 -60.20260000   5.31552104
  3.38157000   4.56000000 -60.38600000   5.33536640
  3.40657000   4.58500000 -60.56890000   5.35547512
  3.43157000   4.61000000 -60.75140000   5.37587102
  3.45657000   4.63500000 -60.93330000   5.39651216
  3.48157000   4.66000000 -61.11480000   5.41744469
  3.50657000   4.68500000 -61.29580000   5.43864868
  3.53157000   4.71000000 -61.47620000   5.46010353
  3.55657000   4.73500000 -61.65620000   5.48185672
  3.58157000   4.76000000 -61.83560000   5.50386491
  3.60657000   4.78500000 -62.01450000   5.52615318
  3.63157000   4.81000000 -62.19280000   5.54870050
  3.65657000   4.83500000 -62.37060000   5.57153248
  3.68157000   4.86000000 -62.54790000   5.59465170
  3.70657000   4.88500000 -62.72450000   5.61801269
  3.73157000   4.91000000 -62.90070000   5.64168979
  3.75657000   4.93500000 -63.07620000   5.66561299
  3.78157000   4.96000000 -63.25110000   5.68980859
  3.80657000   4.98500000 -63.42550000   5.71430385
