 -2.18201832
  4.5509e+00   5.7459e+00
 -3.2030e+00   5.4112e+00
  1.0017e+00   1.6120e+00
  3.7508e-01   3.2403e-01
  1.5387e-01   9.0736e-02
  2.3403e-02   1.4868e-02
