# E_cm Phase Eta
0.000860	56.458300	0.331927
0.212860	56.458300	0.331927
0.000860	56.458300	0.331927
0.001860	56.747900	0.378113
0.214720	56.747900	0.378113
0.212860	56.747900	0.378113
0.002860	57.592400	0.374991
0.217580	57.592400	0.374991
0.214720	57.592400	0.374991
0.003860	60.193400	0.285646
0.221440	60.193400	0.285646
0.217580	60.193400	0.285646
0.004860	-17.597800	0.544562
0.226300	-17.597800	0.544562
0.221440	-17.597800	0.544562
0.005860	45.783900	1.009274
0.232160	45.783900	1.009274
0.226300	45.783900	1.009274
0.006860	50.659300	0.797548
0.239020	50.659300	0.797548
0.232160	50.659300	0.797548
0.007860	52.120900	0.740868
0.246880	52.120900	0.740868
0.239020	52.120900	0.740868
0.008860	52.899000	0.716093
0.255740	52.899000	0.716093
0.246880	52.899000	0.716093
0.009860	53.449300	0.701651
0.265600	53.449300	0.701651
0.255740	53.449300	0.701651
0.010860	53.915200	0.690822
0.276460	53.915200	0.690822
0.265600	53.915200	0.690822
0.011860	54.359100	0.680798
0.288320	54.359100	0.680798
0.276460	54.359100	0.680798
0.012860	54.815200	0.670126
0.301180	54.815200	0.670126
0.288320	54.815200	0.670126
0.013860	55.306500	0.657897
0.315040	55.306500	0.657897
0.301180	55.306500	0.657897
0.014860	55.852300	0.643423
0.329900	55.852300	0.643423
0.315040	55.852300	0.643423
0.015860	56.471500	0.626088
0.345760	56.471500	0.626088
0.329900	56.471500	0.626088
0.016860	57.185300	0.605262
0.362620	57.185300	0.605262
0.345760	57.185300	0.605262
0.017860	58.019600	0.580247
0.380480	58.019600	0.580247
0.362620	58.019600	0.580247
0.018860	59.008800	0.550228
0.399340	59.008800	0.550228
0.380480	59.008800	0.550228
0.019860	60.201400	0.514228
0.419200	60.201400	0.514228
0.399340	60.201400	0.514228
0.020860	61.671200	0.471072
0.440060	61.671200	0.471072
0.419200	61.671200	0.471072
0.021860	63.541400	0.419360
0.461920	63.541400	0.419360
0.440060	63.541400	0.419360
0.022860	66.046100	0.357507
0.484780	66.046100	0.357507
0.461920	66.046100	0.357507
0.023860	69.720900	0.284036
0.508640	69.720900	0.284036
0.484780	69.720900	0.284036
0.024860	76.190800	0.199077
0.533500	76.190800	0.199077
0.508640	76.190800	0.199077
0.025860	-87.304000	0.115295
0.559360	-87.304000	0.115295
0.533500	-87.304000	0.115295
0.026860	-50.306700	0.122773
0.586220	-50.306700	0.122773
0.559360	-50.306700	0.122773
0.027860	-32.221600	0.252962
0.614080	-32.221600	0.252962
0.586220	-32.221600	0.252962
0.028860	-23.939300	0.427940
0.642940	-23.939300	0.427940
0.614080	-23.939300	0.427940
0.029860	-17.821400	0.626924
0.672800	-17.821400	0.626924
0.642940	-17.821400	0.626924
0.030860	-12.286500	0.835979
0.703660	-12.286500	0.835979
0.672800	-12.286500	0.835979
0.031860	-6.984800	1.038080
0.735520	-6.984800	1.038080
0.703660	-6.984800	1.038080
0.032860	-1.934500	1.216174
0.768380	-1.934500	1.216174
0.735520	-1.934500	1.216174
0.033860	2.737600	1.358873
0.802240	2.737600	1.358873
0.768380	2.737600	1.358873
0.034860	6.918900	1.463398
0.837100	6.918900	1.463398
0.802240	6.918900	1.463398
0.035860	10.560000	1.533970
0.872960	10.560000	1.533970
0.837100	10.560000	1.533970
0.036860	13.672900	1.578023
0.909820	13.672900	1.578023
0.872960	13.672900	1.578023
0.037860	16.307700	1.603116
0.947680	16.307700	1.603116
0.909820	16.307700	1.603116
0.038860	18.529400	1.615451
0.986540	18.529400	1.615451
0.947680	18.529400	1.615451
0.039860	20.403800	1.619579
1.026400	20.403800	1.619579
0.986540	20.403800	1.619579
0.040860	21.990200	1.618636
1.067260	21.990200	1.618636
1.026400	21.990200	1.618636
0.041860	23.338800	1.614703
1.109120	23.338800	1.614703
1.067260	23.338800	1.614703
0.042860	24.491100	1.609129
1.151980	24.491100	1.609129
1.109120	24.491100	1.609129
0.043860	25.481000	1.602774
1.195840	25.481000	1.602774
1.151980	25.481000	1.602774
0.044860	26.335700	1.596177
1.240700	26.335700	1.596177
1.195840	26.335700	1.596177
0.045860	27.077300	1.589669
1.286560	27.077300	1.589669
1.240700	27.077300	1.589669
0.046860	27.723600	1.583447
1.333420	27.723600	1.583447
1.286560	27.723600	1.583447
0.047860	28.289200	1.577623
1.381280	28.289200	1.577623
1.333420	28.289200	1.577623
0.048860	28.786000	1.572253
1.430140	28.786000	1.572253
1.381280	28.786000	1.572253
0.049860	29.223700	1.567358
1.480000	29.223700	1.567358
1.430140	29.223700	1.567358
0.050860	29.610500	1.562939
1.530860	29.610500	1.562939
1.480000	29.610500	1.562939
0.051860	29.953000	1.558981
1.582720	29.953000	1.558981
1.530860	29.953000	1.558981
0.052860	30.257000	1.555466
1.635580	30.257000	1.555466
1.582720	30.257000	1.555466
0.053860	30.527100	1.552366
1.689440	30.527100	1.552366
1.635580	30.527100	1.552366
0.054860	30.767600	1.549658
1.744300	30.767600	1.549658
1.689440	30.767600	1.549658
0.055860	30.981700	1.547312
1.800160	30.981700	1.547312
1.744300	30.981700	1.547312
0.056860	31.172500	1.545304
1.857020	31.172500	1.545304
1.800160	31.172500	1.545304
0.057860	31.342600	1.543608
1.914880	31.342600	1.543608
1.857020	31.342600	1.543608
0.058860	31.494000	1.542200
1.973740	31.494000	1.542200
1.914880	31.494000	1.542200
0.059860	31.628800	1.541058
2.033600	31.628800	1.541058
1.973740	31.628800	1.541058
0.060860	31.748500	1.540162
2.094460	31.748500	1.540162
2.033600	31.748500	1.540162
0.061860	31.854800	1.539493
2.156320	31.854800	1.539493
2.094460	31.854800	1.539493
0.062860	31.948800	1.539032
2.219180	31.948800	1.539032
2.156320	31.948800	1.539032
0.063860	32.031700	1.538765
2.283040	32.031700	1.538765
2.219180	32.031700	1.538765
0.064860	32.104600	1.538675
2.347900	32.104600	1.538675
2.283040	32.104600	1.538675
0.065860	32.168200	1.538750
2.413760	32.168200	1.538750
2.347900	32.168200	1.538750
0.066860	32.223500	1.538977
2.480620	32.223500	1.538977
2.413760	32.223500	1.538977
0.067860	32.271000	1.539345
2.548480	32.271000	1.539345
2.480620	32.271000	1.539345
0.068860	32.311600	1.539842
2.617340	32.311600	1.539842
2.548480	32.311600	1.539842
0.069860	32.345700	1.540461
2.687200	32.345700	1.540461
2.617340	32.345700	1.540461
0.070860	32.373900	1.541191
2.758060	32.373900	1.541191
2.687200	32.373900	1.541191
0.071860	32.396600	1.542026
2.829920	32.396600	1.542026
2.758060	32.396600	1.542026
0.072860	32.414400	1.542956
2.902780	32.414400	1.542956
2.829920	32.414400	1.542956
0.073860	32.427400	1.543977
2.976640	32.427400	1.543977
2.902780	32.427400	1.543977
0.074860	32.436200	1.545081
3.051500	32.436200	1.545081
2.976640	32.436200	1.545081
0.075860	32.441000	1.546262
3.127360	32.441000	1.546262
3.051500	32.441000	1.546262
0.076860	32.442200	1.547516
3.204220	32.442200	1.547516
3.127360	32.442200	1.547516
0.077860	32.439900	1.548837
3.282080	32.439900	1.548837
3.204220	32.439900	1.548837
0.078860	32.434500	1.550221
3.360940	32.434500	1.550221
3.282080	32.434500	1.550221
0.079860	32.426200	1.551664
3.440800	32.426200	1.551664
3.360940	32.426200	1.551664
0.080860	32.415100	1.553161
3.521660	32.415100	1.553161
3.440800	32.415100	1.553161
0.081860	32.401500	1.554711
3.603520	32.401500	1.554711
3.521660	32.401500	1.554711
0.082860	32.385600	1.556308
3.686380	32.385600	1.556308
3.603520	32.385600	1.556308
0.083860	32.367500	1.557951
3.770240	32.367500	1.557951
3.686380	32.367500	1.557951
0.084860	32.347400	1.559635
3.855100	32.347400	1.559635
3.770240	32.347400	1.559635
0.085860	32.325400	1.561360
3.940960	32.325400	1.561360
3.855100	32.325400	1.561360
0.086860	32.301600	1.563122
4.027820	32.301600	1.563122
3.940960	32.301600	1.563122
0.087860	32.276200	1.564919
4.115680	32.276200	1.564919
4.027820	32.276200	1.564919
0.088860	32.249300	1.566748
4.204540	32.249300	1.566748
4.115680	32.249300	1.566748
0.089860	32.221000	1.568609
4.294400	32.221000	1.568609
4.204540	32.221000	1.568609
0.090860	32.191300	1.570499
4.385260	32.191300	1.570499
4.294400	32.191300	1.570499
0.091860	32.160400	1.572417
4.477120	32.160400	1.572417
4.385260	32.160400	1.572417
0.092860	32.128400	1.574360
4.569980	32.128400	1.574360
4.477120	32.128400	1.574360
0.093860	32.095400	1.576328
4.663840	32.095400	1.576328
4.569980	32.095400	1.576328
0.094860	32.061400	1.578320
4.758700	32.061400	1.578320
4.663840	32.061400	1.578320
0.095860	32.026400	1.580333
4.854560	32.026400	1.580333
4.758700	32.026400	1.580333
0.096860	31.990700	1.582367
4.951420	31.990700	1.582367
4.854560	31.990700	1.582367
0.097860	31.954100	1.584421
5.049280	31.954100	1.584421
4.951420	31.954100	1.584421
0.098860	31.916900	1.586493
5.148140	31.916900	1.586493
5.049280	31.916900	1.586493
0.099860	31.879000	1.588584
5.248000	31.879000	1.588584
5.148140	31.879000	1.588584
0.100860	31.840500	1.590691
5.348860	31.840500	1.590691
5.248000	31.840500	1.590691
0.101860	31.801400	1.592814
5.450720	31.801400	1.592814
5.348860	31.801400	1.592814
0.102860	31.761900	1.594952
5.553580	31.761900	1.594952
5.450720	31.761900	1.594952
0.103860	31.721800	1.597105
5.657440	31.721800	1.597105
5.553580	31.721800	1.597105
0.104860	31.681400	1.599272
5.762300	31.681400	1.599272
5.657440	31.681400	1.599272
0.105860	31.640600	1.601452
5.868160	31.640600	1.601452
5.762300	31.640600	1.601452
0.106860	31.599500	1.603644
5.975020	31.599500	1.603644
5.868160	31.599500	1.603644
0.107860	31.558000	1.605849
6.082880	31.558000	1.605849
5.975020	31.558000	1.605849
0.108860	31.516300	1.608066
6.191740	31.516300	1.608066
6.082880	31.516300	1.608066
0.109860	31.474400	1.610293
6.301600	31.474400	1.610293
6.191740	31.474400	1.610293
0.110860	31.432300	1.612531
6.412460	31.432300	1.612531
6.301600	31.432300	1.612531
0.111860	31.390000	1.614780
6.524320	31.390000	1.614780
6.412460	31.390000	1.614780
0.112860	31.347600	1.617038
6.637180	31.347600	1.617038
6.524320	31.347600	1.617038
0.113860	31.305000	1.619306
6.751040	31.305000	1.619306
6.637180	31.305000	1.619306
0.114860	31.262400	1.621583
6.865900	31.262400	1.621583
6.751040	31.262400	1.621583
0.115860	31.219800	1.623869
6.981760	31.219800	1.623869
6.865900	31.219800	1.623869
0.116860	31.177100	1.626164
7.098620	31.177100	1.626164
6.981760	31.177100	1.626164
0.117860	31.134400	1.628467
7.216480	31.134400	1.628467
7.098620	31.134400	1.628467
0.118860	31.091700	1.630777
7.335340	31.091700	1.630777
7.216480	31.091700	1.630777
0.119860	31.049000	1.633096
7.455200	31.049000	1.633096
7.335340	31.049000	1.633096
0.120860	31.006500	1.635423
7.576060	31.006500	1.635423
7.455200	31.006500	1.635423
0.121860	30.963900	1.637756
7.697920	30.963900	1.637756
7.576060	30.963900	1.637756
0.122860	30.921500	1.640097
7.820780	30.921500	1.640097
7.697920	30.921500	1.640097
0.123860	30.879300	1.642445
7.944640	30.879300	1.642445
7.820780	30.879300	1.642445
0.124860	30.837100	1.644800
8.069500	30.837100	1.644800
7.944640	30.837100	1.644800
0.125860	30.795100	1.647161
8.195360	30.795100	1.647161
8.069500	30.795100	1.647161
0.126860	30.753300	1.649529
8.322220	30.753300	1.649529
8.195360	30.753300	1.649529
0.127860	30.711700	1.651904
8.450080	30.711700	1.651904
8.322220	30.711700	1.651904
0.128860	30.670300	1.654284
8.578940	30.670300	1.654284
8.450080	30.670300	1.654284
0.129860	30.629100	1.656671
8.708800	30.629100	1.656671
8.578940	30.629100	1.656671
0.130860	30.588200	1.659064
8.839660	30.588200	1.659064
8.708800	30.588200	1.659064
0.131860	30.547500	1.661463
8.971520	30.547500	1.661463
8.839660	30.547500	1.661463
0.132860	30.507100	1.663868
9.104380	30.507100	1.663868
8.971520	30.507100	1.663868
0.133860	30.466900	1.666278
9.238240	30.466900	1.666278
9.104380	30.466900	1.666278
0.134860	30.427100	1.668695
9.373100	30.427100	1.668695
9.238240	30.427100	1.668695
0.135860	30.387600	1.671116
9.508960	30.387600	1.671116
9.373100	30.387600	1.671116
0.136860	30.348400	1.673544
9.645820	30.348400	1.673544
9.508960	30.348400	1.673544
0.137860	30.309600	1.675977
9.783680	30.309600	1.675977
9.645820	30.309600	1.675977
0.138860	30.271100	1.678415
9.922540	30.271100	1.678415
9.783680	30.271100	1.678415
0.139860	30.233000	1.680859
10.062400	30.233000	1.680859
9.922540	30.233000	1.680859
0.140860	30.195200	1.683307
10.203260	30.195200	1.683307
10.062400	30.195200	1.683307
0.141860	30.157900	1.685762
10.345120	30.157900	1.685762
10.203260	30.157900	1.685762
0.142860	30.120900	1.688221
10.487980	30.120900	1.688221
10.345120	30.120900	1.688221
0.143860	30.084400	1.690685
10.631840	30.084400	1.690685
10.487980	30.084400	1.690685
0.144860	30.048300	1.693155
10.776700	30.048300	1.693155
10.631840	30.048300	1.693155
0.145860	30.012700	1.695629
10.922560	30.012700	1.695629
10.776700	30.012700	1.695629
0.146860	29.977500	1.698109
11.069420	29.977500	1.698109
10.922560	29.977500	1.698109
0.147860	29.942800	1.700593
11.217280	29.942800	1.700593
11.069420	29.942800	1.700593
0.148860	29.908500	1.703083
11.366140	29.908500	1.703083
11.217280	29.908500	1.703083
0.149860	29.874800	1.705577
11.516000	29.874800	1.705577
11.366140	29.874800	1.705577
0.150860	29.841500	1.708076
11.666860	29.841500	1.708076
11.516000	29.841500	1.708076
0.151860	29.808800	1.710580
11.818720	29.808800	1.710580
11.666860	29.808800	1.710580
0.152860	29.776600	1.713088
11.971580	29.776600	1.713088
11.818720	29.776600	1.713088
0.153860	29.744900	1.715601
12.125440	29.744900	1.715601
11.971580	29.744900	1.715601
0.154860	29.713800	1.718119
12.280300	29.713800	1.718119
12.125440	29.713800	1.718119
0.155860	29.683200	1.720642
12.436160	29.683200	1.720642
12.280300	29.683200	1.720642
0.156860	29.653300	1.723168
12.593020	29.653300	1.723168
12.436160	29.653300	1.723168
0.157860	29.623800	1.725700
12.750880	29.623800	1.725700
12.593020	29.623800	1.725700
0.158860	29.595000	1.728235
12.909740	29.595000	1.728235
12.750880	29.595000	1.728235
0.159860	29.566800	1.730775
13.069600	29.566800	1.730775
12.909740	29.566800	1.730775
0.160860	29.539200	1.733319
13.230460	29.539200	1.733319
13.069600	29.539200	1.733319
0.161860	29.512300	1.735868
13.392320	29.512300	1.735868
13.230460	29.512300	1.735868
0.162860	29.485900	1.738420
13.555180	29.485900	1.738420
13.392320	29.485900	1.738420
0.163860	29.460300	1.740977
13.719040	29.460300	1.740977
13.555180	29.460300	1.740977
0.164860	29.435200	1.743537
13.883900	29.435200	1.743537
13.719040	29.435200	1.743537
0.165860	29.410900	1.746101
14.049760	29.410900	1.746101
13.883900	29.410900	1.746101
0.166860	29.387300	1.748669
14.216620	29.387300	1.748669
14.049760	29.387300	1.748669
0.167860	29.364300	1.751241
14.384480	29.364300	1.751241
14.216620	29.364300	1.751241
0.168860	29.342000	1.753816
14.553340	29.342000	1.753816
14.384480	29.342000	1.753816
0.169860	29.320500	1.756395
14.723200	29.320500	1.756395
14.553340	29.320500	1.756395
0.170860	29.299700	1.758977
14.894060	29.299700	1.758977
14.723200	29.299700	1.758977
0.171860	29.279700	1.761563
15.065920	29.279700	1.761563
14.894060	29.279700	1.761563
0.172860	29.260400	1.764151
15.238780	29.260400	1.764151
15.065920	29.260400	1.764151
0.173860	29.241800	1.766742
15.412640	29.241800	1.766742
15.238780	29.241800	1.766742
0.174860	29.224100	1.769337
15.587500	29.224100	1.769337
15.412640	29.224100	1.769337
0.175860	29.207100	1.771933
15.763360	29.207100	1.771933
15.587500	29.207100	1.771933
0.176860	29.191000	1.774533
15.940220	29.191000	1.774533
15.763360	29.191000	1.774533
0.177860	29.175600	1.777134
16.118080	29.175600	1.777134
15.940220	29.175600	1.777134
0.178860	29.161100	1.779738
16.296940	29.161100	1.779738
16.118080	29.161100	1.779738
0.179860	29.147400	1.782343
16.476800	29.147400	1.782343
16.296940	29.147400	1.782343
0.180860	29.134600	1.784951
16.657660	29.134600	1.784951
16.476800	29.134600	1.784951
0.181860	29.122600	1.787560
16.839520	29.122600	1.787560
16.657660	29.122600	1.787560
0.182860	29.111600	1.790170
17.022380	29.111600	1.790170
16.839520	29.111600	1.790170
0.183860	29.101400	1.792781
17.206240	29.101400	1.792781
17.022380	29.101400	1.792781
0.184860	29.092100	1.795393
17.391100	29.092100	1.795393
