 -2.22148190
 -5.3726e-01   1.0450e+01
  1.5621e-01   5.4918e+00
 -1.1892e+00   4.8170e+00
 -8.4138e-01   1.5300e+00
  6.5252e-01   7.4331e-01
 -9.4027e-01   5.8338e-01
 -2.0665e-01   1.2172e-01
 -4.6868e-02   2.7189e-02
