 -2.16581864
 -6.3757e+00   1.9835e+01
  4.6149e+00   1.5686e+01
 -2.4119e+00   7.9522e+00
 -9.8891e-01   1.8730e+00
  6.4946e-01   9.1693e-01
 -9.4568e-01   6.6679e-01
 -2.0927e-01   1.2105e-01
 -4.4586e-02   2.7618e-02
