#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -3.80250000   4.27989881
  0.03500000   0.03500000  -7.09040000   4.28141817
  2.66000000   2.66000000 -48.93650000   4.53182173
  2.68500000   2.68500000 -49.08970000   4.53510076
  2.71000000   2.71000000 -49.24170000   4.53840554
  2.73500000   2.73500000 -49.39240000   4.54171673
  2.76000000   2.76000000 -49.54200000   4.54506315
  2.78500000   2.78500000 -49.69030000   4.54840952
  2.81000000   2.81000000 -49.83750000   4.55178488
  2.83500000   2.83500000 -49.98350000   4.55517010
  2.86000000   2.86000000 -50.12830000   4.55856216
  2.88500000   2.88500000 -50.27210000   4.56199050
  2.91000000   2.91000000 -50.41470000   4.56541991
  2.93500000   2.93500000 -50.55630000   4.56888003
  2.96000000   2.96000000 -50.69680000   4.57235191
  2.98500000   2.98500000 -50.83620000   4.57583286
  3.01000000   3.01000000 -50.97460000   4.57933655
  3.03500000   3.03500000 -51.11200000   4.58286046
  3.06000000   3.06000000 -51.24840000   4.58640209
  3.08500000   3.08500000 -51.38380000   4.58995898
  3.11000000   3.11000000 -51.51820000   4.59352873
  3.13500000   3.13500000 -51.65170000   4.59712542
  3.16000000   3.16000000 -51.78420000   4.60073029
  3.18500000   3.18500000 -51.91580000   4.60435757
  3.21000000   3.21000000 -52.04650000   4.60800506
  3.23500000   3.23500000 -52.17630000   4.61167061
  3.26000000   3.26000000 -52.30510000   4.61533543
  3.28500000   3.28500000 -52.43310000   4.61903068
  3.31000000   3.31000000 -52.56030000   4.62275439
  3.33500000   3.33500000 -52.68650000   4.62647110
  3.36000000   3.36000000 -52.81200000   4.63022905
  3.38500000   3.38500000 -52.93660000   4.63399279
  3.41000000   3.41000000 -53.06040000   4.63777721
  3.43500000   3.43500000 -53.18330000   4.64156356
  3.46000000   3.46000000 -53.30550000   4.64538375
  3.48500000   3.48500000 -53.42690000   4.64921913
  3.51000000   3.51000000 -53.54750000   4.65306791
  3.53500000   3.53500000 -53.66740000   4.65694535
  3.56000000   3.56000000 -53.78640000   4.66081568
  3.58500000   3.58500000 -53.90480000   4.66472838
  3.61000000   3.61000000 -54.02240000   4.66864767
  3.63500000   3.63500000 -54.13930000   4.67258904
  3.66000000   3.66000000 -54.25540000   4.67653371
  3.68500000   3.68500000 -54.37090000   4.68051453
  3.71000000   3.71000000 -54.48570000   4.68451279
  3.73500000   3.73500000 -54.59970000   4.68850964
  3.76000000   3.76000000 -54.71310000   4.69253821
  3.78500000   3.78500000 -54.82580000   4.69657972
  3.81000000   3.81000000 -54.93790000   4.70065014
  3.83500000   3.83500000 -55.04930000   4.70473066
  3.86000000   3.86000000 -55.16000000   4.70881983
  3.88500000   3.88500000 -55.27010000   4.71293378
  3.91000000   3.91000000 -55.37960000   4.71707122
  3.93500000   3.93500000 -55.48840000   4.72121320
  3.96000000   3.96000000 -55.59670000   4.72539373
  3.98500000   3.98500000 -55.70430000   4.72957618
  4.01000000   4.01000000 -55.81130000   4.73377697
  4.03500000   4.03500000 -55.91770000   4.73799484
  4.06000000   4.06000000 -56.02360000   4.74224644
  4.08500000   4.08500000 -56.12880000   4.74649487
  4.11000000   4.11000000 -56.23350000   4.75077467
  4.13500000   4.13500000 -56.33760000   4.75506679
  4.16000000   4.16000000 -56.44110000   4.75937004
  4.18500000   4.18500000 -56.54410000   4.76370130
  4.21000000   4.21000000 -56.64660000   4.76805954
  4.23500000   4.23500000 -56.74850000   4.77242557
  4.26000000   4.26000000 -56.84990000   4.77681642
  4.28500000   4.28500000 -56.95070000   4.78121283
  4.31000000   4.31000000 -57.05100000   4.78563195
  4.33500000   4.33500000 -57.15080000   4.79007279
  4.36000000   4.36000000 -57.25010000   4.79453435
  4.38500000   4.38500000 -57.34880000   4.79899720
  4.41000000   4.41000000 -57.44710000   4.80349720
  4.43500000   4.43500000 -57.54490000   4.80801498
  4.46000000   4.46000000 -57.64220000   4.81254957
  4.48500000   4.48500000 -57.73890000   4.81708139
  4.51000000   4.51000000 -57.83530000   4.82166536
  4.53500000   4.53500000 -57.93110000   4.82624465
  4.56000000   4.56000000 -58.02650000   4.83085572
  4.58500000   4.58500000 -58.12140000   4.83547895
  4.61000000   4.61000000 -58.21580000   4.84011342
  4.63500000   4.63500000 -58.30980000   4.84477710
  4.66000000   4.66000000 -58.40330000   4.84945026
  4.68500000   4.68500000 -58.49640000   4.85415099
  4.71000000   4.71000000 -58.58910000   4.85887852
  4.73500000   4.73500000 -58.68130000   4.86361299
  4.76000000   4.76000000 -58.77300000   4.86835348
  4.78500000   4.78500000 -58.86440000   4.87313752
  4.81000000   4.81000000 -58.95530000   4.87792599
  4.83500000   4.83500000 -59.04580000   4.88273730
  4.86000000   4.86000000 -59.13590000   4.88757071
  4.88500000   4.88500000 -59.22560000   4.89242550
  4.91000000   4.91000000 -59.31480000   4.89728145
  4.93500000   4.93500000 -59.40370000   4.90217674
  4.96000000   4.96000000 -59.49220000   4.90709122
  4.98500000   4.98500000 -59.58020000   4.91200454
