#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -3.70670000   4.17176589
  0.03500000   0.03500000  -6.91370000   4.17366469
  0.06000000   0.06000000  -9.02510000   4.17556481
  0.08500000   0.08500000 -10.71030000   4.17751798
  0.11000000   0.11000000 -12.14820000   4.17944537
  0.13500000   0.13500000 -13.41890000   4.18138190
  0.16000000   0.16000000 -14.56660000   4.18335668
  0.18500000   0.18500000 -15.61860000   4.18533304
  0.21000000   0.21000000 -16.59330000   4.18730220
  0.23500000   0.23500000 -17.50390000   4.18928669
  0.26000000   0.26000000 -18.36020000   4.19130049
  0.28500000   0.28500000 -19.16960000   4.19332469
  0.31000000   0.31000000 -19.93790000   4.19534015
  0.33500000   0.33500000 -20.67000000   4.19738515
  0.36000000   0.36000000 -21.36970000   4.19944081
  0.38500000   0.38500000 -22.04020000   4.20150123
  0.41000000   0.41000000 -22.68430000   4.20358301
  0.43500000   0.43500000 -23.30420000   4.20566119
  0.46000000   0.46000000 -23.90210000   4.20777662
  0.48500000   0.48500000 -24.47950000   4.20988192
  0.51000000   0.51000000 -25.03820000   4.21203183
  0.53500000   0.53500000 -25.57930000   4.21417944
  0.56000000   0.56000000 -26.10400000   4.21632740
  0.58500000   0.58500000 -26.61360000   4.21852002
  0.61000000   0.61000000 -27.10880000   4.22071034
  0.63500000   0.63500000 -27.59050000   4.22290643
  0.66000000   0.66000000 -28.05960000   4.22513041
  0.68500000   0.68500000 -28.51680000   4.22738080
  0.71000000   0.71000000 -28.96260000   4.22963218
  0.73500000   0.73500000 -29.39770000   4.23190403
  0.76000000   0.76000000 -29.82270000   4.23420628
  0.78500000   0.78500000 -30.23790000   4.23650489
  0.81000000   0.81000000 -30.64390000   4.23882390
  0.83500000   0.83500000 -31.04120000   4.24117563
  0.86000000   0.86000000 -31.43000000   4.24352727
  0.88500000   0.88500000 -31.81080000   4.24590104
  0.91000000   0.91000000 -32.18400000   4.24830632
  0.93500000   0.93500000 -32.54970000   4.25070692
  0.96000000   0.96000000 -32.90840000   4.25313586
  0.98500000   0.98500000 -33.26030000   4.25557998
  1.01000000   1.01000000 -33.60570000   4.25804525
  1.03500000   1.03500000 -33.94480000   4.26052401
  1.06000000   1.06000000 -34.27790000   4.26302704
  1.08500000   1.08500000 -34.60520000   4.26555114
  1.11000000   1.11000000 -34.92690000   4.26809511
  1.13500000   1.13500000 -35.24310000   4.27064375
  1.16000000   1.16000000 -35.55410000   4.27321524
  1.18500000   1.18500000 -35.86010000   4.27581334
  1.21000000   1.21000000 -36.16120000   4.27842749
  1.23500000   1.23500000 -36.45750000   4.28104860
  1.26000000   1.26000000 -36.74930000   4.28370005
  1.28500000   1.28500000 -37.03670000   4.28637501
  1.31000000   1.31000000 -37.31970000   4.28905228
  1.33500000   1.33500000 -37.59860000   4.29175826
  1.36000000   1.36000000 -37.87350000   4.29448918
  1.38500000   1.38500000 -38.14440000   4.29722669
  1.41000000   1.41000000 -38.41150000   4.29998423
  1.43500000   1.43500000 -38.67500000   4.30277588
  1.46000000   1.46000000 -38.93480000   4.30557027
  1.48500000   1.48500000 -39.19110000   4.30838293
  1.51000000   1.51000000 -39.44410000   4.31122991
  1.53500000   1.53500000 -39.69370000   4.31408187
  1.56000000   1.56000000 -39.94010000   4.31695604
  1.58500000   1.58500000 -40.18340000   4.31985483
  1.61000000   1.61000000 -40.42360000   4.32276588
  1.63500000   1.63500000 -40.66080000   4.32569259
  1.66000000   1.66000000 -40.89520000   4.32865409
  1.68500000   1.68500000 -41.12670000   4.33162411
  1.71000000   1.71000000 -41.35540000   4.33460734
  1.73500000   1.73500000 -41.58150000   4.33762411
  1.76000000   1.76000000 -41.80490000   4.34064933
  1.78500000   1.78500000 -42.02580000   4.34370404
  1.81000000   1.81000000 -42.24410000   4.34676386
  1.83500000   1.83500000 -42.46000000   4.34985046
  1.86000000   1.86000000 -42.67350000   4.35295533
  1.88500000   1.88500000 -42.88470000   4.35608549
  1.91000000   1.91000000 -43.09350000   4.35921774
  1.93500000   1.93500000 -43.30020000   4.36239014
  1.96000000   1.96000000 -43.50460000   4.36556475
  1.98500000   1.98500000 -43.70690000   4.36876486
  2.01000000   2.01000000 -43.90710000   4.37198353
  2.03500000   2.03500000 -44.10520000   4.37521397
  2.06000000   2.06000000 -44.30140000   4.37848020
