# Energy/B2 CrossSection/a^2
8.660000000000000142e+00 7.480170306270582381e-02
8.679999999999999716e+00 8.355678705913965887e-02
8.699999999999999289e+00 4.743749503879111235e-02
8.720000000000000639e+00 6.025439842109460431e-02
8.740000000000000213e+00 6.789734707195364816e-02
8.759999999999999787e+00 6.039275522292924386e-02
8.779999999999999361e+00 5.449555765711526500e-02
8.800000000000000711e+00 5.461183341801013197e-02
8.820000000000000284e+00 5.954918144954256254e-02
8.839999999999999858e+00 6.728779779063236155e-02
8.859999999999999432e+00 7.600417171752614498e-02
8.880000000000000782e+00 8.455287435668754070e-02
8.900000000000000355e+00 9.272224801907363867e-02
8.919999999999999929e+00 1.010283869515681138e-01
8.939999999999999503e+00 1.102910660791414921e-01
8.960000000000000853e+00 1.213486327744899562e-01
8.980000000000000426e+00 1.349881282709111119e-01
9.000000000000000000e+00 1.519981294585074361e-01
9.019999999999999574e+00 1.732667506500129573e-01
9.039999999999999147e+00 1.998966546466402761e-01
9.060000000000000497e+00 2.333445118307902189e-01
9.080000000000000071e+00 2.756089829792994217e-01
9.099999999999999645e+00 0.000000000000000000e+00
9.119999999999999218e+00 0.000000000000000000e+00
9.140000000000000568e+00 0.000000000000000000e+00
9.160000000000000142e+00 0.000000000000000000e+00
9.179999999999999716e+00 0.000000000000000000e+00
9.199999999999999289e+00 0.000000000000000000e+00
9.220000000000000639e+00 0.000000000000000000e+00
9.240000000000000213e+00 0.000000000000000000e+00
9.259999999999999787e+00 0.000000000000000000e+00
9.279999999999999361e+00 0.000000000000000000e+00
9.300000000000000711e+00 0.000000000000000000e+00
9.320000000000000284e+00 0.000000000000000000e+00
9.339999999999999858e+00 0.000000000000000000e+00
9.359999999999999432e+00 0.000000000000000000e+00
9.380000000000000782e+00 0.000000000000000000e+00
9.400000000000000355e+00 0.000000000000000000e+00
9.419999999999999929e+00 0.000000000000000000e+00
9.439999999999999503e+00 0.000000000000000000e+00
9.460000000000000853e+00 0.000000000000000000e+00
9.480000000000000426e+00 0.000000000000000000e+00
9.500000000000000000e+00 0.000000000000000000e+00
9.519999999999999574e+00 0.000000000000000000e+00
9.539999999999999147e+00 0.000000000000000000e+00
9.560000000000000497e+00 0.000000000000000000e+00
9.580000000000000071e+00 0.000000000000000000e+00
9.599999999999999645e+00 0.000000000000000000e+00
9.619999999999999218e+00 0.000000000000000000e+00
9.640000000000000568e+00 0.000000000000000000e+00
9.660000000000000142e+00 0.000000000000000000e+00
9.679999999999999716e+00 0.000000000000000000e+00
9.699999999999999289e+00 0.000000000000000000e+00
9.720000000000000639e+00 0.000000000000000000e+00
9.740000000000000213e+00 0.000000000000000000e+00
9.759999999999999787e+00 0.000000000000000000e+00
9.779999999999999361e+00 0.000000000000000000e+00
9.800000000000000711e+00 0.000000000000000000e+00
9.820000000000000284e+00 0.000000000000000000e+00
9.839999999999999858e+00 0.000000000000000000e+00
9.859999999999999432e+00 0.000000000000000000e+00
9.880000000000000782e+00 0.000000000000000000e+00
9.900000000000000355e+00 0.000000000000000000e+00
9.919999999999999929e+00 0.000000000000000000e+00
9.939999999999999503e+00 0.000000000000000000e+00
9.960000000000000853e+00 0.000000000000000000e+00
9.980000000000000426e+00 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00
