#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.00690000   0.01000000  -3.27350000   3.83987729
  0.03190000   0.03500000  -7.02920000   3.84993810
  0.05690000   0.06000000  -9.37070000   3.85806136
  0.08190000   0.08500000 -11.22300000   3.86659161
  0.10690000   0.11000000 -12.80090000   3.87542797
  0.13190000   0.13500000 -14.19590000   3.88430632
  0.15690000   0.16000000 -15.45730000   3.89311926
  0.18190000   0.18500000 -16.61570000   3.90191899
  0.20690000   0.21000000 -17.69150000   3.91073821
  0.23190000   0.23500000 -18.69920000   3.91961712
  0.25690000   0.26000000 -19.64970000   3.92862423
  0.28190000   0.28500000 -20.55100000   3.93773669
  0.30690000   0.31000000 -21.40950000   3.94696496
  0.33190000   0.33500000 -22.23020000   3.95629070
  0.35690000   0.36000000 -23.01720000   3.96570410
  0.38190000   0.38500000 -23.77390000   3.97519790
  0.40690000   0.41000000 -24.50290000   3.98471926
  0.43190000   0.43500000 -25.20690000   3.99431557
  0.45690000   0.46000000 -25.88780000   4.00395007
  0.48190000   0.48500000 -26.54750000   4.01363754
  0.50690000   0.51000000 -27.18760000   4.02337983
  0.53190000   0.53500000 -27.80940000   4.03316019
  0.55690000   0.56000000 -28.41430000   4.04300657
  0.58190000   0.58500000 -29.00330000   4.05290155
  0.60690000   0.61000000 -29.57750000   4.06286410
  0.63190000   0.63500000 -30.13780000   4.07289598
  0.65690000   0.66000000 -30.68490000   4.08298039
  0.68190000   0.68500000 -31.21970000   4.09314536
  0.70690000   0.71000000 -31.74270000   4.10336453
  0.73190000   0.73500000 -32.25450000   4.11363730
  0.75690000   0.76000000 -32.75580000   4.12398686
  0.78190000   0.78500000 -33.24700000   4.13439579
  0.80690000   0.81000000 -33.72850000   4.14485326
  0.83190000   0.83500000 -34.20080000   4.15536979
  0.85690000   0.86000000 -34.66430000   4.16594513
  0.88190000   0.88500000 -35.11930000   4.17656802
  0.90690000   0.91000000 -35.56620000   4.18724678
  0.93190000   0.93500000 -36.00520000   4.19796240
  0.95690000   0.96000000 -36.43670000   4.20873008
  0.98190000   0.98500000 -36.86090000   4.21953716
  1.00690000   1.01000000 -37.27810000   4.23038906
  1.03190000   1.03500000 -37.68860000   4.24129363
  1.05690000   1.06000000 -38.09250000   4.25223037
  1.08190000   1.08500000 -38.49010000   4.26321147
  1.10690000   1.11000000 -38.88150000   4.27422042
  1.13190000   1.13500000 -39.26710000   4.28528829
  1.15690000   1.16000000 -39.64690000   4.29638667
  1.18190000   1.18500000 -40.02110000   4.30751920
  1.20690000   1.21000000 -40.38990000   4.31869089
  1.23190000   1.23500000 -40.75350000   4.32990802
  1.25690000   1.26000000 -41.11200000   4.34116282
  1.28190000   1.28500000 -41.46560000   4.35246392
  1.30690000   1.31000000 -41.81430000   4.36379035
  1.33190000   1.33500000 -42.15840000   4.37516808
  1.35690000   1.36000000 -42.49790000   4.38657801
  1.38190000   1.38500000 -42.83290000   4.39801719
  1.40690000   1.41000000 -43.16360000   4.40949884
  1.43190000   1.43500000 -43.49010000   4.42102161
  1.45690000   1.46000000 -43.81250000   4.43258484
  1.48190000   1.48500000 -44.13080000   4.44417303
  1.50690000   1.51000000 -44.44520000   4.45580226
  1.53190000   1.53500000 -44.75580000   4.46747379
  1.55690000   1.56000000 -45.06260000   4.47917381
  1.58190000   1.58500000 -45.36580000   4.49092026
  1.60690000   1.61000000 -45.66530000   4.50268462
  1.63190000   1.63500000 -45.96140000   4.51450160
  1.65690000   1.66000000 -46.25400000   4.52634351
  1.68190000   1.68500000 -46.54320000   4.53821449
  1.70690000   1.71000000 -46.82920000   4.55013506
  1.73190000   1.73500000 -47.11190000   4.56207851
  1.75690000   1.76000000 -47.39140000   4.57405018
  1.78190000   1.78500000 -47.66780000   4.58605584
  1.80690000   1.81000000 -47.94110000   4.59808555
  1.83190000   1.83500000 -48.21140000   4.61014576
  1.85690000   1.86000000 -48.47880000   4.62224330
  1.88190000   1.88500000 -48.74330000   4.63436911
  1.90690000   1.91000000 -49.00490000   4.64651426
  1.93190000   1.93500000 -49.26380000   4.65870287
  1.95690000   1.96000000 -49.51980000   4.67089364
  1.98190000   1.98500000 -49.77320000   4.68312775
  2.00690000   2.01000000 -50.02400000   4.69539736
  2.03190000   2.03500000 -50.27210000   4.70767802
  2.05690000   2.06000000 -50.51760000   4.71997868
  2.08190000   2.08500000 -50.76060000   4.73230862
  2.10690000   2.11000000 -51.00110000   4.74466060
  2.13190000   2.13500000 -51.23910000   4.75702742
  2.15690000   2.16000000 -51.47470000   4.76941905
  2.18190000   2.18500000 -51.70790000   4.78182865
  2.20690000   2.21000000 -51.93880000   4.79426668
  2.23190000   2.23500000 -52.16730000   4.80670933
  2.25690000   2.26000000 -52.39360000   4.81918472
  2.28190000   2.28500000 -52.61760000   4.83166920
  2.30690000   2.31000000 -52.83930000   4.84415642
  2.33190000   2.33500000 -53.05890000   4.85667533
  2.35690000   2.36000000 -53.27630000   4.86920240
  2.38190000   2.38500000 -53.49150000   4.88173160
  2.40690000   2.41000000 -53.70460000   4.89427484
  2.43190000   2.43500000 -53.91560000   4.90682639
  2.45690000   2.46000000 -54.12450000   4.91938054
  2.48190000   2.48500000 -54.33140000   4.93194977
