#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -4.02670000   3.92574204
  0.03500000   0.03500000  -7.52060000   3.93531351
  2.66000000   2.66000000 -56.59510000   5.18469069
  2.68500000   2.68500000 -56.78910000   5.19871129
  2.71000000   2.71000000 -56.98130000   5.21275119
  2.73500000   2.73500000 -57.17170000   5.22680539
  2.76000000   2.76000000 -57.36020000   5.24084874
  2.78500000   2.78500000 -57.54690000   5.25489612
  2.81000000   2.81000000 -57.73170000   5.26892211
  2.83500000   2.83500000 -57.91480000   5.28296228
  2.86000000   2.86000000 -58.09600000   5.29697069
  2.88500000   2.88500000 -58.27550000   5.31098330
  2.91000000   2.91000000 -58.45310000   5.32495365
  2.93500000   2.93500000 -58.62890000   5.33889719
  2.96000000   2.96000000 -58.80300000   5.35282981
  2.98500000   2.98500000 -58.97520000   5.36670423
  3.01000000   3.01000000 -59.14560000   5.38053616
  3.03500000   3.03500000 -59.31420000   5.39432032
  3.06000000   3.06000000 -59.48090000   5.40802981
  3.08500000   3.08500000 -59.64580000   5.42168061
  3.11000000   3.11000000 -59.80890000   5.43526734
  3.13500000   3.13500000 -59.97010000   5.44876263
  3.16000000   3.16000000 -60.12940000   5.46216064
  3.18500000   3.18500000 -60.28680000   5.47545551
  3.21000000   3.21000000 -60.44220000   5.48861902
  3.23500000   3.23500000 -60.59570000   5.50166731
  3.26000000   3.26000000 -60.74710000   5.51454925
  3.28500000   3.28500000 -60.89650000   5.52728080
  3.31000000   3.31000000 -61.04380000   5.53983273
  3.33500000   3.33500000 -61.18890000   5.55217528
  3.36000000   3.36000000 -61.33180000   5.56430125
  3.38500000   3.38500000 -61.47240000   5.57618023
  3.41000000   3.41000000 -61.61070000   5.58780461
  3.43500000   3.43500000 -61.74640000   5.59909650
  3.46000000   3.46000000 -61.87960000   5.61007079
  3.48500000   3.48500000 -62.01000000   5.62064816
  3.51000000   3.51000000 -62.13760000   5.63081933
  3.53500000   3.53500000 -62.26210000   5.64050339
  3.56000000   3.56000000 -62.38330000   5.64964221
  3.58500000   3.58500000 -62.50100000   5.65817695
  3.61000000   3.61000000 -62.61490000   5.66602395
  3.63500000   3.63500000 -62.72450000   5.67305000
  3.66000000   3.66000000 -62.82940000   5.67914485
  3.68500000   3.68500000 -62.92890000   5.68412396
  3.71000000   3.71000000 -63.02220000   5.68777686
  3.73500000   3.73500000 -63.10830000   5.68984274
  3.76000000   3.76000000 -63.18550000   5.68988754
  3.78500000   3.78500000 -63.25140000   5.68730402
  3.81000000   3.81000000 -63.30230000   5.68116596
  3.83500000   3.83500000 -63.33130000   5.66976594
  3.86000000   3.86000000 -63.32340000   5.64943322
  3.88500000   3.88500000 -63.24030000   5.61092631
  3.91000000   3.91000000 -63.23440000   5.59152753
  3.93500000   3.93500000 -63.04550000   5.52833202
  3.96000000   3.96000000 -63.20400000   5.54879146
