 -8.58876620
  7.2377e-02   1.1078e+01   1.8115e+00
 -2.5955e-01   1.1078e+01   4.6873e-01
  4.0314e-02   1.1078e+01   3.1355e-01
 -2.0797e-02   1.1078e+01   5.8470e-02
  1.0066e+00   5.8200e+00   7.9031e+00
 -3.3388e-01   5.8200e+00   1.7135e+00
 -6.0082e-01   5.8200e+00   4.5988e-01
 -1.8570e-01   5.8200e+00   1.0945e-01
 -6.3523e-01   1.8397e+00   1.8115e+00
  3.1628e-01   1.8397e+00   4.6873e-01
 -5.2269e-01   1.8397e+00   3.1355e-01
 -3.9507e-02   1.8397e+00   5.8470e-02
 -5.8806e-03   7.3053e-01   7.9031e+00
 -8.6311e-01   7.3053e-01   1.7135e+00
 -8.8269e-02   7.3053e-01   4.5988e-01
 -2.7726e-02   7.3053e-01   1.0945e-01
  2.7381e-01   4.9989e-01   1.8115e+00
  4.3261e-01   4.9989e-01   4.6873e-01
 -1.5512e-01   4.9989e-01   3.1355e-01
 -2.2537e-02   4.9989e-01   5.8470e-02
 -2.8136e-04   9.1601e-02   7.9031e+00
 -3.8928e-03   9.1601e-02   1.7135e+00
  2.4486e-03   9.1601e-02   4.5988e-01
 -2.8883e-02   9.1601e-02   1.0945e-01
 -9.4457e-01   7.6434e+00   5.7867e+00
  8.7661e-01   7.6434e+00   1.0628e+00
  1.5636e-01   7.6434e+00   1.6368e-01
  7.5119e-02   7.6434e+00   7.6965e-02
 -5.8020e-01   4.2172e+00   8.3350e+00
 -7.2551e-01   4.2172e+00   1.9587e+00
  5.6342e-01   4.2172e+00   3.6315e-01
 -2.5289e-03   4.2172e+00   7.7204e-02
 -1.3354e+00   1.2961e+00   5.7867e+00
 -2.1644e+00   1.2961e+00   1.0628e+00
  3.3826e-02   1.2961e+00   1.6368e-01
  2.5462e+00   1.2961e+00   7.6965e-02
  2.4570e-02   1.1857e+00   8.3350e+00
  4.9218e-02   1.1857e+00   1.9587e+00
  1.7242e-01   1.1857e+00   3.6315e-01
 -4.6844e+00   1.1857e+00   7.7204e-02
  1.1638e+00   1.0819e+00   5.7867e+00
  1.6525e+00   1.0819e+00   1.0628e+00
  9.8642e-02   1.0819e+00   1.6368e-01
  2.2100e+00   1.0819e+00   7.6965e-02
 -4.7140e-02   4.0576e-01   8.3350e+00
  1.5071e-02   4.0576e-01   1.9587e+00
  2.5246e-01   4.0576e-01   3.6315e-01
  5.9844e-03   4.0576e-01   7.7204e-02
