8.0000        -6064.60912589
9.0000        -6814.83877070
10.0000        -7559.25895650
11.0000        -8309.14566049
12.0000        -9053.00269620
13.0000        -9797.91937968
14.0000       -10543.65323986
15.0000       -11291.49920915
16.0000       -12033.72568834
17.0000       -12778.90209836
18.0000       -13529.12408185
19.0000       -14316.08543646
20.0000       -15034.62640611
21.0000       -15780.33584750
22.0000       -16503.21760728
23.0000       -17354.40336560
24.0000       -18039.90314986
25.0000       -18816.87598522
26.0000       -19623.58768598
27.0000       -20239.99981100
28.0000       -21002.04001271
29.0000       -21717.16026434
30.0000       -22501.59222563
31.0000       -23322.60171120
32.0000       -23944.79121743
33.0000       -24702.16453507
34.0000       -25423.85520736
35.0000       -26257.82883407
36.0000       -26986.57203538
37.0000       -27668.29687581
38.0000       -28393.21821067
39.0000       -29228.48600171
40.0000       -29899.10375263
41.0000       -30694.00288811
42.0000       -31675.84949736
