 -8.49140569
 -3.7514e-01   6.2191e+00   1.1771e+00
 -1.4309e-01   6.2191e+00   5.9096e-01
 -6.1369e-01   6.2191e+00   3.1150e-01
 -5.2201e-02   6.2191e+00   4.9008e-02
 -1.3965e-01   2.9289e+00   1.9153e+00
 -5.0431e-01   2.9289e+00   1.1494e+00
  9.3026e-02   2.9289e+00   4.7307e-01
 -1.5560e-01   2.9289e+00   1.2397e-01
  2.3405e-01   9.9086e-01   1.1771e+00
 -1.1469e+00   9.9086e-01   5.9096e-01
 -2.5519e-01   9.9086e-01   3.1150e-01
 -1.4741e-02   9.9086e-01   4.9008e-02
 -7.7481e-02   6.2035e-01   1.9153e+00
  2.6580e-01   6.2035e-01   1.1494e+00
  1.5634e-02   6.2035e-01   4.7307e-01
 -5.8984e-02   6.2035e-01   1.2397e-01
  3.0677e-03   3.1006e-01   1.1771e+00
  2.3968e-01   3.1006e-01   5.9096e-01
  3.9799e-01   3.1006e-01   3.1150e-01
 -1.2590e-02   3.1006e-01   4.9008e-02
  9.4403e-03   9.8082e-02   1.9153e+00
 -2.2119e-02   9.8082e-02   1.1494e+00
  1.5018e-02   9.8082e-02   4.7307e-01
 -3.0468e-02   9.8082e-02   1.2397e-01
 -2.2811e+00   6.3924e+00   5.1462e+00
  7.2001e-01   6.3924e+00   1.2345e+00
  7.7925e-02   6.3924e+00   6.4142e-01
  5.7590e-01   6.3924e+00   1.9994e-01
 -4.6430e-01   3.8089e+00   9.9787e+00
 -2.1035e+00   3.8089e+00   1.3398e+00
  2.6158e+00   3.8089e+00   9.7213e-01
 -6.5634e-01   3.8089e+00   5.6832e-01
 -1.8538e-01   1.5947e+00   5.1462e+00
 -2.7273e-01   1.5947e+00   1.2345e+00
  3.9882e-01   1.5947e+00   6.4142e-01
  3.7531e-01   1.5947e+00   1.9994e-01
  2.6011e-02   3.9011e-01   9.9787e+00
 -6.0830e+00   3.9011e-01   1.3398e+00
 -3.8464e+00   3.9011e-01   9.7213e-01
  2.9625e+00   3.9011e-01   5.6832e-01
  8.2857e-02   3.7727e-01   5.1462e+00
  9.3980e+00   3.7727e-01   1.2345e+00
 -2.7022e+00   3.7727e-01   6.4142e-01
  2.8904e-01   3.7727e-01   1.9994e-01
 -3.9400e-02   2.7461e-01   9.9787e+00
 -4.3502e-01   2.7461e-01   1.3398e+00
  8.1996e-02   2.7461e-01   9.7213e-01
  2.8857e-01   2.7461e-01   5.6832e-01
