#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -3.70400000   4.16871865
  0.03500000   0.03500000  -6.90810000   4.17025108
  2.66000000   2.66000000 -48.22600000   4.41994459
  2.68500000   2.68500000 -48.38050000   4.42326885
  2.71000000   2.71000000 -48.53370000   4.42660046
  2.73500000   2.73500000 -48.68580000   4.42996740
  2.76000000   2.76000000 -48.83670000   4.43335104
  2.78500000   2.78500000 -48.98640000   4.43674836
  2.81000000   2.81000000 -49.13490000   4.44015638
  2.83500000   2.83500000 -49.28230000   4.44358789
  2.86000000   2.86000000 -49.42860000   4.44704007
  2.88500000   2.88500000 -49.57380000   4.45051019
  2.91000000   2.91000000 -49.71790000   4.45399555
  2.93500000   2.93500000 -49.86090000   4.45749349
  2.96000000   2.96000000 -50.00290000   4.46101721
  2.98500000   2.98500000 -50.14390000   4.46456422
  3.01000000   3.01000000 -50.28380000   4.46811621
  3.03500000   3.03500000 -50.42270000   4.47168657
  3.06000000   3.06000000 -50.56070000   4.47528886
  3.08500000   3.08500000 -50.69770000   4.47890487
  3.11000000   3.11000000 -50.83370000   4.48253229
  3.13500000   3.13500000 -50.96880000   4.48618487
  3.16000000   3.16000000 -51.10290000   4.48984441
  3.18500000   3.18500000 -51.23610000   4.49352478
  3.21000000   3.21000000 -51.36840000   4.49722388
  3.23500000   3.23500000 -51.49990000   4.50095579
  3.26000000   3.26000000 -51.63040000   4.50468625
  3.28500000   3.28500000 -51.76010000   4.50844554
  3.31000000   3.31000000 -51.88890000   4.51221555
  3.33500000   3.33500000 -52.01690000   4.51601058
  3.36000000   3.36000000 -52.14410000   4.51982881
  3.38500000   3.38500000 -52.27040000   4.52365210
  3.41000000   3.41000000 -52.39590000   4.52749492
  3.43500000   3.43500000 -52.52070000   4.53137189
  3.46000000   3.46000000 -52.64460000   4.53524854
  3.48500000   3.48500000 -52.76780000   4.53915594
  3.51000000   3.51000000 -52.89020000   4.54307601
  3.53500000   3.53500000 -53.01180000   4.54700708
  3.56000000   3.56000000 -53.13270000   4.55096401
  3.58500000   3.58500000 -53.25290000   4.55494528
  3.61000000   3.61000000 -53.37230000   4.55893275
  3.63500000   3.63500000 -53.49100000   4.56294144
  3.66000000   3.66000000 -53.60900000   4.56696989
  3.68500000   3.68500000 -53.72630000   4.57101661
  3.71000000   3.71000000 -53.84290000   4.57508014
  3.73500000   3.73500000 -53.95890000   4.57917585
  3.76000000   3.76000000 -54.07410000   4.58326874
  3.78500000   3.78500000 -54.18870000   4.58739105
  3.81000000   3.81000000 -54.30270000   4.59154147
  3.83500000   3.83500000 -54.41590000   4.59568483
  3.86000000   3.86000000 -54.52860000   4.59987062
  3.88500000   3.88500000 -54.64060000   4.60406365
  3.91000000   3.91000000 -54.75200000   4.60827962
  3.93500000   3.93500000 -54.86270000   4.61250022
  3.96000000   3.96000000 -54.97290000   4.61675840
  3.98500000   3.98500000 -55.08240000   4.62101871
  4.01000000   4.01000000 -55.19140000   4.62531429
  4.03500000   4.03500000 -55.29970000   4.62960955
  4.06000000   4.06000000 -55.40750000   4.63393781
  4.08500000   4.08500000 -55.51470000   4.63828069
  4.11000000   4.11000000 -55.62140000   4.64265442
  4.13500000   4.13500000 -55.72740000   4.64702313
  4.16000000   4.16000000 -55.83290000   4.65142050
  4.18500000   4.18500000 -55.93790000   4.65584553
  4.21000000   4.21000000 -56.04230000   4.66027968
  4.23500000   4.23500000 -56.14620000   4.66473944
  4.26000000   4.26000000 -56.24950000   4.66920618
  4.28500000   4.28500000 -56.35230000   4.67369650
  4.31000000   4.31000000 -56.45460000   4.67820945
