#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.02002000   3.91000000   0.00000000  -0.00000000
  0.04502000   3.93500000   0.00000000  -0.00000000
  0.07002000   3.96000000   0.00000000  -0.00000000
  0.09502000   3.98500000   0.00000000  -0.00000000
  0.12002000   4.01000000   0.00000000  -0.00000000
  0.14502000   4.03500000   0.00000000  -0.00000000
  0.17002000   4.06000000   0.00000000  -0.00000000
  0.19502000   4.08500000   0.00000000  -0.00000000
  0.22002000   4.11000000   0.00000000  -0.00000000
  0.24502000   4.13500000   0.00000000  -0.00000000
  0.27002000   4.16000000   0.00000000  -0.00000000
  0.29502000   4.18500000   0.00000000  -0.00000000
  0.32002000   4.21000000   0.00000000  -0.00000000
  0.34502000   4.23500000   0.00000000  -0.00000000
  0.37002000   4.26000000   0.00000000  -0.00000000
  0.39502000   4.28500000   0.00000000  -0.00000000
  0.42002000   4.31000000   0.00000000  -0.00000000
  0.44502000   4.33500000   0.00000000  -0.00000000
  0.47002000   4.36000000   0.00000000  -0.00000000
  0.49502000   4.38500000   0.00000000  -0.00000000
  0.52002000   4.41000000   0.00000000  -0.00000000
  0.54502000   4.43500000   0.00000000  -0.00000000
  0.57002000   4.46000000   0.00000000  -0.00000000
  0.59502000   4.48500000   0.00000000  -0.00000000
  0.62002000   4.51000000   0.00000000  -0.00000000
  0.64502000   4.53500000   0.00000000  -0.00000000
  0.67002000   4.56000000   0.00000000  -0.00000000
  0.69502000   4.58500000   0.00000000  -0.00000000
  0.72002000   4.61000000   0.00000000  -0.00000000
  0.74502000   4.63500000   0.00000000  -0.00000000
  0.77002000   4.66000000   0.00000000  -0.00000000
  0.79502000   4.68500000   0.00000000  -0.00000000
  0.82002000   4.71000000   0.00000000  -0.00000000
  0.84502000   4.73500000   0.00000000  -0.00000000
  0.87002000   4.76000000   0.00000000  -0.00000000
  0.89502000   4.78500000   0.00000000  -0.00000000
  0.92002000   4.81000000   0.00000000  -0.00000000
  0.94502000   4.83500000   0.00000000  -0.00000000
  0.97002000   4.86000000   0.00000000  -0.00000000
  0.99502000   4.88500000   0.00000000  -0.00000000
  1.02002000   4.91000000   0.00000000  -0.00000000
  1.04502000   4.93500000   0.00000000  -0.00000000
  1.07002000   4.96000000   0.00000000  -0.00000000
  1.09502000   4.98500000   0.00000000  -0.00000000
