#E_tot          E_tot-Eth     Phase(s) scatt. length
  0.01000000   0.01000000  -3.83790000   4.31986211
  0.03500000   0.03500000  -7.15770000   4.32248003
  0.06000000   0.06000000  -9.34270000   4.32509827
  0.08500000   0.08500000 -11.08610000   4.32775721
  0.11000000   0.11000000 -12.57340000   4.33045235
  0.13500000   0.13500000 -13.88750000   4.33317851
  0.16000000   0.16000000 -15.07400000   4.33590485
  0.18500000   0.18500000 -16.16150000   4.33869037
  0.21000000   0.21000000 -17.16890000   4.34147230
  0.23500000   0.23500000 -18.11000000   4.34430520
  0.26000000   0.26000000 -18.99480000   4.34716139
  0.28500000   0.28500000 -19.83100000   4.35002971
  0.31000000   0.31000000 -20.62480000   4.35293378
  0.33500000   0.33500000 -21.38110000   4.35586995
  0.36000000   0.36000000 -22.10390000   4.35883217
  0.38500000   0.38500000 -22.79650000   4.36180986
  0.41000000   0.41000000 -23.46190000   4.36484042
  0.43500000   0.43500000 -24.10230000   4.36787972
  0.46000000   0.46000000 -24.71990000   4.37095410
  0.48500000   0.48500000 -25.31640000   4.37404303
  0.51000000   0.51000000 -25.89350000   4.37717085
  0.53500000   0.53500000 -26.45260000   4.38033872
  0.56000000   0.56000000 -26.99480000   4.38352072
  0.58500000   0.58500000 -27.52130000   4.38673575
  0.61000000   0.61000000 -28.03300000   4.38996736
  0.63500000   0.63500000 -28.53090000   4.39323593
  0.66000000   0.66000000 -29.01580000   4.39654009
  0.68500000   0.68500000 -29.48830000   4.39985592
  0.71000000   0.71000000 -29.94920000   4.40320731
  0.73500000   0.73500000 -30.39910000   4.40659210
  0.76000000   0.76000000 -30.83850000   4.40999950
  0.78500000   0.78500000 -31.26790000   4.41342676
  0.81000000   0.81000000 -31.68790000   4.41689529
  0.83500000   0.83500000 -32.09880000   4.42038063
  0.86000000   0.86000000 -32.50110000   4.42389844
  0.88500000   0.88500000 -32.89520000   4.42745193
  0.91000000   0.91000000 -33.28130000   4.43101493
  0.93500000   0.93500000 -33.65990000   4.43461607
  0.96000000   0.96000000 -34.03130000   4.43825362
  0.98500000   0.98500000 -34.39570000   4.44191249
  1.01000000   1.01000000 -34.75340000   4.44559741
  1.03500000   1.03500000 -35.10460000   4.44929917
  1.06000000   1.06000000 -35.44970000   4.45304410
  1.08500000   1.08500000 -35.78880000   4.45681123
  1.11000000   1.11000000 -36.12210000   4.46059830
  1.13500000   1.13500000 -36.44990000   4.46442126
  1.16000000   1.16000000 -36.77240000   4.46828144
  1.18500000   1.18500000 -37.08960000   4.47214933
  1.21000000   1.21000000 -37.40190000   4.47606195
  1.23500000   1.23500000 -37.70920000   4.47997665
  1.26000000   1.26000000 -38.01200000   4.48394917
  1.28500000   1.28500000 -38.31010000   4.48792336
  1.31000000   1.31000000 -38.60390000   4.49194104
  1.33500000   1.33500000 -38.89340000   4.49598062
  1.36000000   1.36000000 -39.17870000   4.50003766
  1.38500000   1.38500000 -39.46000000   4.50412467
  1.41000000   1.41000000 -39.73750000   4.50825499
  1.43500000   1.43500000 -40.01110000   4.51239475
  1.46000000   1.46000000 -40.28110000   4.51657490
  1.48500000   1.48500000 -40.54740000   4.52076311
  1.51000000   1.51000000 -40.81030000   4.52499168
  1.53500000   1.53500000 -41.06980000   4.52924562
  1.56000000   1.56000000 -41.32600000   4.53352653
  1.58500000   1.58500000 -41.57890000   4.53782060
  1.61000000   1.61000000 -41.82880000   4.54216246
  1.63500000   1.63500000 -42.07560000   4.54652341
  1.66000000   1.66000000 -42.31940000   4.55090717
  1.68500000   1.68500000 -42.56030000   4.55531792
  1.71000000   1.71000000 -42.79830000   4.55974429
  1.73500000   1.73500000 -43.03360000   4.56420728
  1.76000000   1.76000000 -43.26620000   4.56869637
  1.78500000   1.78500000 -43.49620000   4.57321735
  1.81000000   1.81000000 -43.72360000   4.57776044
  1.83500000   1.83500000 -43.94850000   4.58233213
  1.86000000   1.86000000 -44.17090000   4.58692329
  1.88500000   1.88500000 -44.39090000   4.59154107
  1.91000000   1.91000000 -44.60860000   4.59619296
  1.93500000   1.93500000 -44.82400000   4.60087069
  1.96000000   1.96000000 -45.03710000   4.60556624
  1.98500000   1.98500000 -45.24800000   4.61028792
  2.01000000   2.01000000 -45.45680000   4.61504431
  2.03500000   2.03500000 -45.66350000   4.61982815
  2.06000000   2.06000000 -45.86810000   4.62463237
  2.08500000   2.08500000 -46.07060000   4.62945009
  2.11000000   2.11000000 -46.27120000   4.63430700
  2.13500000   2.13500000 -46.46990000   4.63919667
  2.16000000   2.16000000 -46.66660000   4.64409664
  2.18500000   2.18500000 -46.86150000   4.64903325
  2.21000000   2.21000000 -47.05460000   4.65400063
  2.23500000   2.23500000 -47.24580000   4.65897674
  2.26000000   2.26000000 -47.43530000   4.66398856
  2.28500000   2.28500000 -47.62310000   4.66903069
  2.31000000   2.31000000 -47.80920000   4.67409786
  2.33500000   2.33500000 -47.99360000   4.67918491
  2.36000000   2.36000000 -48.17640000   4.68430322
  2.38500000   2.38500000 -48.35760000   4.68944793
  2.41000000   2.41000000 -48.53720000   4.69461427
  2.43500000   2.43500000 -48.71530000   4.69981413
  2.46000000   2.46000000 -48.89180000   4.70502643
  2.48500000   2.48500000 -49.06690000   4.71027989
  2.51000000   2.51000000 -49.24050000   4.71555367
  2.53500000   2.53500000 -49.41260000   4.72084352
  2.56000000   2.56000000 -49.58330000   4.72616199
  2.58500000   2.58500000 -49.75270000   4.73152183
  2.61000000   2.61000000 -49.92070000   4.73690246
  2.63500000   2.63500000 -50.08730000   4.74230003
  2.66000000   2.66000000 -50.25260000   4.74772761
  2.68500000   2.68500000 -50.41660000   4.75318157
  2.71000000   2.71000000 -50.57930000   4.75865836
  2.73500000   2.73500000 -50.74080000   4.76417145
  2.76000000   2.76000000 -50.90100000   4.76970050
  2.78500000   2.78500000 -51.06000000   4.77525916
  2.81000000   2.81000000 -51.21780000   4.78084420
  2.83500000   2.83500000 -51.37440000   4.78645244
