# Energy/B2 CrossSection/a^2
4.009999999999999787e+00 1.775511491258515984e-01
4.024000000000000021e+00 1.752430176789710747e-01
4.038000000000000256e+00 1.734449382108586291e-01
4.051999999999999602e+00 1.718683378626809088e-01
4.065999999999999837e+00 1.704253448595835496e-01
4.080000000000000071e+00 1.690763317415484579e-01
4.094000000000000306e+00 1.677998295243106341e-01
4.107999999999999652e+00 1.665834230830279816e-01
4.121999999999999886e+00 1.654173616853009954e-01
4.136000000000000121e+00 1.642951558008180213e-01
4.150000000000000355e+00 1.632114659457202521e-01
4.163999999999999702e+00 1.621627405931215515e-01
4.177999999999999936e+00 1.611461688854744223e-01
4.192000000000000171e+00 1.601593291589273049e-01
4.206000000000000405e+00 1.592005091444081699e-01
4.219999999999999751e+00 1.582673724996029874e-01
4.233999999999999986e+00 1.573589376358850433e-01
4.248000000000000220e+00 1.564732639749104592e-01
4.261999999999999567e+00 1.556097454053416707e-01
4.275999999999999801e+00 1.547664946805331621e-01
4.290000000000000036e+00 1.539432675391329830e-01
4.304000000000000270e+00 1.531382223688425859e-01
4.317999999999999616e+00 1.523514643533115942e-01
4.331999999999999851e+00 1.515815085275986351e-01
4.346000000000000085e+00 1.508278446724065081e-01
4.360000000000000320e+00 1.500896562272459045e-01
4.373999999999999666e+00 1.493664543141665912e-01
4.387999999999999901e+00 1.486574456092733809e-01
4.402000000000000135e+00 1.479618497560169776e-01
4.416000000000000369e+00 1.472788989700596629e-01
4.429999999999999716e+00 1.466084558549238526e-01
4.443999999999999950e+00 1.459497695752519364e-01
4.458000000000000185e+00 1.453024077220883281e-01
4.472000000000000419e+00 1.446653334332467511e-01
4.485999999999999766e+00 1.440387433416042140e-01
4.500000000000000000e+00 1.434216179821062587e-01
4.514000000000000234e+00 1.428138596731712839e-01
4.527999999999999581e+00 1.422150711344764562e-01
4.541999999999999815e+00 1.416245609067303124e-01
4.556000000000000050e+00 1.410419464978152904e-01
4.570000000000000284e+00 1.404668509203479410e-01
4.583999999999999631e+00 1.398991993898185127e-01
4.597999999999999865e+00 1.393383266351825578e-01
4.612000000000000099e+00 1.387841662146506172e-01
4.626000000000000334e+00 1.382363588907651597e-01
4.639999999999999680e+00 1.376942577086373298e-01
4.653999999999999915e+00 1.371580996785694007e-01
4.668000000000000149e+00 1.366269557910053112e-01
4.682000000000000384e+00 1.361010684676572102e-01
4.695999999999999730e+00 1.355800993791553832e-01
4.709999999999999964e+00 1.350637147449280373e-01
4.724000000000000199e+00 1.345515852489917175e-01
4.738000000000000433e+00 1.340436717458998450e-01
4.751999999999999780e+00 1.335396507384732923e-01
4.766000000000000014e+00 1.330394868804322117e-01
4.780000000000000249e+00 1.325428623174700060e-01
4.793999999999999595e+00 1.320494633685941610e-01
4.807999999999999829e+00 1.315595425736325041e-01
4.822000000000000064e+00 1.310725087066208772e-01
4.836000000000000298e+00 1.305883366949840141e-01
4.849999999999999645e+00 1.301072800437657606e-01
4.863999999999999879e+00 1.296287567666984664e-01
4.878000000000000114e+00 1.291527453841102846e-01
4.892000000000000348e+00 1.286795002294564283e-01
4.905999999999999694e+00 1.282084482827791361e-01
4.919999999999999929e+00 1.277398452629677217e-01
4.934000000000000163e+00 1.272733977684891993e-01
4.948000000000000398e+00 1.268090881695233541e-01
4.961999999999999744e+00 1.263468990387067725e-01
4.975999999999999979e+00 1.258868131482848429e-01
4.990000000000000213e+00 1.254288134673118282e-01
5.003999999999999559e+00 1.249728831588975964e-01
5.017999999999999794e+00 1.245187379275104339e-01
5.032000000000000028e+00 1.240666306824945719e-01
5.046000000000000263e+00 1.236162792030976731e-01
5.059999999999999609e+00 1.231682001142978544e-01
5.073999999999999844e+00 1.227215822234757614e-01
5.088000000000000078e+00 1.222772050400268984e-01
5.102000000000000313e+00 1.218347879007934537e-01
5.115999999999999659e+00 1.213940536766392603e-01
5.129999999999999893e+00 1.209552505241776460e-01
5.144000000000000128e+00 1.205183633701548684e-01
5.158000000000000362e+00 1.200836365566642500e-01
5.171999999999999709e+00 1.196507944573177995e-01
5.185999999999999943e+00 1.192200801209322980e-01
5.200000000000000178e+00 1.187912199035032201e-01
5.214000000000000412e+00 1.183644555672491439e-01
5.227999999999999758e+00 1.179397706232756943e-01
5.241999999999999993e+00 1.175174031597900071e-01
5.256000000000000227e+00 1.170970810515058608e-01
5.269999999999999574e+00 1.166787883452566482e-01
5.283999999999999808e+00 1.162630133196757981e-01
5.298000000000000043e+00 1.158494844199372265e-01
5.312000000000000277e+00 1.154384343597623236e-01
5.325999999999999623e+00 1.150295935477982645e-01
5.339999999999999858e+00 1.146234424717826883e-01
5.354000000000000092e+00 1.142194630157996604e-01
5.368000000000000327e+00 1.138183804135902422e-01
5.381999999999999673e+00 1.134196777445763832e-01
5.395999999999999908e+00 1.130235820533021796e-01
5.410000000000000142e+00 1.126303175946912899e-01
