# Energy/B2 CrossSection/a^2
6.040000000000000036e+00 6.096779672760403253e-06
6.054000000000000270e+00 6.063519335229640788e-06
6.067999999999999616e+00 6.035773275427487811e-06
6.081999999999999851e+00 6.010857878180014199e-06
6.096000000000000085e+00 5.987756557233168201e-06
6.110000000000000320e+00 5.965983606766556521e-06
6.123999999999999666e+00 5.945251488356964943e-06
6.137999999999999901e+00 5.925336038525724034e-06
6.152000000000000135e+00 5.906135073959342468e-06
6.166000000000000369e+00 5.887535732424101330e-06
6.179999999999999716e+00 5.869450175187423488e-06
6.193999999999999950e+00 5.851838891318459158e-06
6.208000000000000185e+00 5.834627402724092985e-06
6.222000000000000419e+00 5.817800906917610400e-06
6.235999999999999766e+00 5.801321282655849732e-06
6.250000000000000000e+00 5.785139096124079570e-06
6.264000000000000234e+00 5.769252169482372136e-06
6.277999999999999581e+00 5.753646698988103797e-06
6.291999999999999815e+00 5.738274137959327774e-06
6.306000000000000050e+00 5.723132826001547275e-06
6.320000000000000284e+00 5.708221124331285397e-06
6.333999999999999631e+00 5.693514324205051081e-06
6.347999999999999865e+00 5.678987957418941232e-06
6.362000000000000099e+00 5.664652263993453076e-06
6.376000000000000334e+00 5.650494462508611066e-06
6.389999999999999680e+00 5.636501894244077244e-06
6.403999999999999915e+00 5.622662020737991272e-06
6.418000000000000149e+00 5.608962421493321254e-06
6.432000000000000384e+00 5.595413508255416976e-06
6.445999999999999730e+00 5.582002934342818729e-06
6.459999999999999964e+00 5.568718467059881745e-06
6.474000000000000199e+00 5.555570547580605300e-06
6.488000000000000433e+00 5.542535757348015225e-06
6.501999999999999780e+00 5.529613349689383599e-06
6.516000000000000014e+00 5.516802585202521992e-06
6.530000000000000249e+00 5.504102731677840035e-06
6.543999999999999595e+00 5.491501908457765826e-06
6.557999999999999829e+00 5.478999471273155274e-06
6.572000000000000064e+00 5.466594781886250482e-06
6.586000000000000298e+00 5.454287208026557655e-06
6.599999999999999645e+00 5.442065065304503862e-06
6.613999999999999879e+00 5.429938839253666310e-06
6.628000000000000114e+00 5.417896904578810681e-06
6.642000000000000348e+00 5.405927736701439856e-06
6.655999999999999694e+00 5.394041835817103645e-06
6.669999999999999929e+00 5.382238672903510986e-06
6.684000000000000163e+00 5.370506807833962697e-06
6.698000000000000398e+00 5.358845790743581135e-06
6.711999999999999744e+00 5.347266045091039946e-06
6.725999999999999979e+00 5.335756213273541769e-06
6.740000000000000213e+00 5.324305033781342092e-06
6.753999999999999559e+00 5.312922941499780447e-06
6.767999999999999794e+00 5.301609505592652279e-06
6.782000000000000028e+00 5.290364298912429899e-06
6.796000000000000263e+00 5.279176164891649279e-06
